"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","SHPRICE","TOT","IDX2015","Q","2018-Q3",101.886,
"LUX","SHPRICE","TOT","IDX2015","Q","2018-Q4",89.99033,
"LUX","SHPRICE","TOT","IDX2015","Q","2019-Q1",83.95018,
"LUX","SHPRICE","TOT","IDX2015","Q","2019-Q2",77.8874,
"LUX","SHPRICE","TOT","IDX2015","Q","2019-Q3",72.64937,
"LUX","SHPRICE","TOT","IDX2015","Q","2019-Q4",76.19857,
"LUX","SHPRICE","TOT","IDX2015","Q","2020-Q1",67.1572,
"LUX","SHPRICE","TOT","IDX2015","Q","2020-Q2",50.93207,
"LUX","SHPRICE","TOT","IDX2015","Q","2020-Q3",54.19775,
"LUX","SHPRICE","TOT","IDX2015","Q","2020-Q4",67.50704,
"LUX","SHPRICE","TOT","IDX2015","Q","2021-Q1",83.20961,
"LUX","SHPRICE","TOT","IDX2015","Q","2021-Q2",97.83049,
"LUX","SHPRICE","TOT","IDX2015","Q","2021-Q3",104.7434,
"LUX","SHPRICE","TOT","IDX2015","Q","2021-Q4",104.1816,
"LUX","SHPRICE","TOT","IDX2015","Q","2022-Q1",108.8379,
"MEX","SHPRICE","TOT","IDX2015","Q","2016-Q4",105.8253,
"MEX","SHPRICE","TOT","IDX2015","Q","2017-Q1",107.729,
"MEX","SHPRICE","TOT","IDX2015","Q","2017-Q2",112.1676,
"MEX","SHPRICE","TOT","IDX2015","Q","2017-Q3",115.7925,
"MEX","SHPRICE","TOT","IDX2015","Q","2017-Q4",110.8575,
"MEX","SHPRICE","TOT","IDX2015","Q","2018-Q1",110.9392,
"MEX","SHPRICE","TOT","IDX2015","Q","2018-Q2",106.7927,
"MEX","SHPRICE","TOT","IDX2015","Q","2018-Q3",111.9512,
"MEX","SHPRICE","TOT","IDX2015","Q","2018-Q4",99.8773,
"MEX","SHPRICE","TOT","IDX2015","Q","2019-Q1",98.04641,
"MEX","SHPRICE","TOT","IDX2015","Q","2019-Q2",99.88459,
"MEX","SHPRICE","TOT","IDX2015","Q","2019-Q3",95.07811,
"MEX","SHPRICE","TOT","IDX2015","Q","2019-Q4",98.86053,
"MEX","SHPRICE","TOT","IDX2015","Q","2020-Q1",96.08665,
"MEX","SHPRICE","TOT","IDX2015","Q","2020-Q2",82.78656,
"MEX","SHPRICE","TOT","IDX2015","Q","2020-Q3",84.96611,
"MEX","SHPRICE","TOT","IDX2015","Q","2020-Q4",92.548,
"MEX","SHPRICE","TOT","IDX2015","Q","2021-Q1",103.8525,
"MEX","SHPRICE","TOT","IDX2015","Q","2021-Q2",112.5407,
"MEX","SHPRICE","TOT","IDX2015","Q","2021-Q3",116.4415,
"MEX","SHPRICE","TOT","IDX2015","Q","2021-Q4",117.4232,
"MEX","SHPRICE","TOT","IDX2015","Q","2022-Q1",120.8617,
"NLD","SHPRICE","TOT","IDX2015","Q","2016-Q4",97.79768,
"NLD","SHPRICE","TOT","IDX2015","Q","2017-Q1",105.3032,
"NLD","SHPRICE","TOT","IDX2015","Q","2017-Q2",111.2656,
"NLD","SHPRICE","TOT","IDX2015","Q","2017-Q3",111.0525,
"NLD","SHPRICE","TOT","IDX2015","Q","2017-Q4",114.4331,
"NLD","SHPRICE","TOT","IDX2015","Q","2018-Q1",113.2031,
"NLD","SHPRICE","TOT","IDX2015","Q","2018-Q2",115.2153,
"NLD","SHPRICE","TOT","IDX2015","Q","2018-Q3",115.5527,
"NLD","SHPRICE","TOT","IDX2015","Q","2018-Q4",106.643,
"NLD","SHPRICE","TOT","IDX2015","Q","2019-Q1",109.2964,
"NLD","SHPRICE","TOT","IDX2015","Q","2019-Q2",116.0074,
"NLD","SHPRICE","TOT","IDX2015","Q","2019-Q3",116.5224,
"NLD","SHPRICE","TOT","IDX2015","Q","2019-Q4",118.6856,
"NLD","SHPRICE","TOT","IDX2015","Q","2020-Q1",113.4181,
"NLD","SHPRICE","TOT","IDX2015","Q","2020-Q2",105.0219,
"NLD","SHPRICE","TOT","IDX2015","Q","2020-Q3",112.7704,
"NLD","SHPRICE","TOT","IDX2015","Q","2020-Q4",119.494,
"NLD","SHPRICE","TOT","IDX2015","Q","2021-Q1",134.4195,
"NLD","SHPRICE","TOT","IDX2015","Q","2021-Q2",143.5237,
"NLD","SHPRICE","TOT","IDX2015","Q","2021-Q3",151.4498,
"NLD","SHPRICE","TOT","IDX2015","Q","2021-Q4",154.3798,
"NLD","SHPRICE","TOT","IDX2015","Q","2022-Q1",143.0765,
"NZL","SHPRICE","TOT","IDX2015","Q","2016-Q4",112.8527,
"NZL","SHPRICE","TOT","IDX2015","Q","2017-Q1",115.1449,
"NZL","SHPRICE","TOT","IDX2015","Q","2017-Q2",118.5368,
"NZL","SHPRICE","TOT","IDX2015","Q","2017-Q3",123.612,
"NZL","SHPRICE","TOT","IDX2015","Q","2017-Q4",128.0616,
"NZL","SHPRICE","TOT","IDX2015","Q","2018-Q1",130.5979,
"NZL","SHPRICE","TOT","IDX2015","Q","2018-Q2",134.0104,
"NZL","SHPRICE","TOT","IDX2015","Q","2018-Q3",140.4212,
"NZL","SHPRICE","TOT","IDX2015","Q","2018-Q4",134.5604,
"NZL","SHPRICE","TOT","IDX2015","Q","2019-Q1",139.5028,
"NZL","SHPRICE","TOT","IDX2015","Q","2019-Q2",150.3227,
"NZL","SHPRICE","TOT","IDX2015","Q","2019-Q3",159.5355,
"NZL","SHPRICE","TOT","IDX2015","Q","2019-Q4",162.3803,
"NZL","SHPRICE","TOT","IDX2015","Q","2020-Q1",162.7954,
"NZL","SHPRICE","TOT","IDX2015","Q","2020-Q2",154.7754,
"NZL","SHPRICE","TOT","IDX2015","Q","2020-Q3",169.0591,
"NZL","SHPRICE","TOT","IDX2015","Q","2020-Q4",180.5114,
"NZL","SHPRICE","TOT","IDX2015","Q","2021-Q1",183.3018,
"NZL","SHPRICE","TOT","IDX2015","Q","2021-Q2",179.3556,
"NZL","SHPRICE","TOT","IDX2015","Q","2021-Q3",183.8241,
"NZL","SHPRICE","TOT","IDX2015","Q","2021-Q4",182.7844,
"NZL","SHPRICE","TOT","IDX2015","Q","2022-Q1",172.5724,
"NOR","SHPRICE","TOT","IDX2015","Q","2016-Q4",108.8419,
"NOR","SHPRICE","TOT","IDX2015","Q","2017-Q1",116.3764,
"NOR","SHPRICE","TOT","IDX2015","Q","2017-Q2",116.8149,
"NOR","SHPRICE","TOT","IDX2015","Q","2017-Q3",122.3281,
"NOR","SHPRICE","TOT","IDX2015","Q","2017-Q4",133.4607,
"NOR","SHPRICE","TOT","IDX2015","Q","2018-Q1",137.5897,
"NOR","SHPRICE","TOT","IDX2015","Q","2018-Q2",148.2753,
"NOR","SHPRICE","TOT","IDX2015","Q","2018-Q3",154.0787,
"NOR","SHPRICE","TOT","IDX2015","Q","2018-Q4",147.7554,
"NOR","SHPRICE","TOT","IDX2015","Q","2019-Q1",145.8166,
"NOR","SHPRICE","TOT","IDX2015","Q","2019-Q2",148.404,
"NOR","SHPRICE","TOT","IDX2015","Q","2019-Q3",145.34,
"NOR","SHPRICE","TOT","IDX2015","Q","2019-Q4",151.0397,
"NOR","SHPRICE","TOT","IDX2015","Q","2020-Q1",141.9355,
"NOR","SHPRICE","TOT","IDX2015","Q","2020-Q2",128.5604,
"NOR","SHPRICE","TOT","IDX2015","Q","2020-Q3",139.6004,
"NOR","SHPRICE","TOT","IDX2015","Q","2020-Q4",146.1826,
"NOR","SHPRICE","TOT","IDX2015","Q","2021-Q1",165.5748,
"NOR","SHPRICE","TOT","IDX2015","Q","2021-Q2",177.7793,
"NOR","SHPRICE","TOT","IDX2015","Q","2021-Q3",185.1987,
"NOR","SHPRICE","TOT","IDX2015","Q","2021-Q4",197.4827,
"NOR","SHPRICE","TOT","IDX2015","Q","2022-Q1",199.777,
"POL","SHPRICE","TOT","IDX2015","Q","2016-Q4",94.0425,
"POL","SHPRICE","TOT","IDX2015","Q","2017-Q1",109.0368,
"POL","SHPRICE","TOT","IDX2015","Q","2017-Q2",116.3383,
"POL","SHPRICE","TOT","IDX2015","Q","2017-Q3",121.2056,
"POL","SHPRICE","TOT","IDX2015","Q","2017-Q4",122.3483,
"POL","SHPRICE","TOT","IDX2015","Q","2018-Q1",121.2332,
"POL","SHPRICE","TOT","IDX2015","Q","2018-Q2",112.8879,
"POL","SHPRICE","TOT","IDX2015","Q","2018-Q3",112.4054,
"POL","SHPRICE","TOT","IDX2015","Q","2018-Q4",109.8776,
"POL","SHPRICE","TOT","IDX2015","Q","2019-Q1",115.119,
"POL","SHPRICE","TOT","IDX2015","Q","2019-Q2",113.6708,
"POL","SHPRICE","TOT","IDX2015","Q","2019-Q3",111.521,
"POL","SHPRICE","TOT","IDX2015","Q","2019-Q4",110.4107,
"POL","SHPRICE","TOT","IDX2015","Q","2020-Q1",101.0316,
"POL","SHPRICE","TOT","IDX2015","Q","2020-Q2",90.035,
"POL","SHPRICE","TOT","IDX2015","Q","2020-Q3",98.17485,
"POL","SHPRICE","TOT","IDX2015","Q","2020-Q4",99.09382,
"POL","SHPRICE","TOT","IDX2015","Q","2021-Q1",111.4317,
"POL","SHPRICE","TOT","IDX2015","Q","2021-Q2",121.1905,
"POL","SHPRICE","TOT","IDX2015","Q","2021-Q3",132.4573,
"POL","SHPRICE","TOT","IDX2015","Q","2021-Q4",136.3287,
"POL","SHPRICE","TOT","IDX2015","Q","2022-Q1",126.7956,
"PRT","SHPRICE","TOT","IDX2015","Q","2016-Q4",98.10465,
"PRT","SHPRICE","TOT","IDX2015","Q","2017-Q1",100.9455,
"PRT","SHPRICE","TOT","IDX2015","Q","2017-Q2",112.4927,
"PRT","SHPRICE","TOT","IDX2015","Q","2017-Q3",115.3191,
"PRT","SHPRICE","TOT","IDX2015","Q","2017-Q4",118.6877,
"PRT","SHPRICE","TOT","IDX2015","Q","2018-Q1",120.157,
"PRT","SHPRICE","TOT","IDX2015","Q","2018-Q2",126.1167,
"PRT","SHPRICE","TOT","IDX2015","Q","2018-Q3",128.803,
"PRT","SHPRICE","TOT","IDX2015","Q","2018-Q4",115.1291,
"PRT","SHPRICE","TOT","IDX2015","Q","2019-Q1",119.5027,
"PRT","SHPRICE","TOT","IDX2015","Q","2019-Q2",125.1164,
"PRT","SHPRICE","TOT","IDX2015","Q","2019-Q3",125.7008,
"PRT","SHPRICE","TOT","IDX2015","Q","2019-Q4",131.2869,
"PRT","SHPRICE","TOT","IDX2015","Q","2020-Q1",131.0177,
"PRT","SHPRICE","TOT","IDX2015","Q","2020-Q2",120.1972,
"PRT","SHPRICE","TOT","IDX2015","Q","2020-Q3",127.2954,
"PRT","SHPRICE","TOT","IDX2015","Q","2020-Q4",134.2155,
"PRT","SHPRICE","TOT","IDX2015","Q","2021-Q1",147.8888,
"PRT","SHPRICE","TOT","IDX2015","Q","2021-Q2",150.7678,
"PRT","SHPRICE","TOT","IDX2015","Q","2021-Q3",157.2781,
"PRT","SHPRICE","TOT","IDX2015","Q","2021-Q4",166.9956,
"PRT","SHPRICE","TOT","IDX2015","Q","2022-Q1",162.3411,
"SVK","SHPRICE","TOT","IDX2015","Q","2016-Q4",120.8937,
"SVK","SHPRICE","TOT","IDX2015","Q","2017-Q1",119.3992,
"SVK","SHPRICE","TOT","IDX2015","Q","2017-Q2",119.0973,
"SVK","SHPRICE","TOT","IDX2015","Q","2017-Q3",127.8664,
"SVK","SHPRICE","TOT","IDX2015","Q","2017-Q4",123.7221,
"SVK","SHPRICE","TOT","IDX2015","Q","2018-Q1",129.2169,
"SVK","SHPRICE","TOT","IDX2015","Q","2018-Q2",128.0064,
"SVK","SHPRICE","TOT","IDX2015","Q","2018-Q3",129.5446,
"SVK","SHPRICE","TOT","IDX2015","Q","2018-Q4",128.2403,
"SVK","SHPRICE","TOT","IDX2015","Q","2019-Q1",130.4287,
"SVK","SHPRICE","TOT","IDX2015","Q","2019-Q2",135.0998,
"SVK","SHPRICE","TOT","IDX2015","Q","2019-Q3",132.1597,
"SVK","SHPRICE","TOT","IDX2015","Q","2019-Q4",133.0682,
"SVK","SHPRICE","TOT","IDX2015","Q","2020-Q1",133.5372,
"SVK","SHPRICE","TOT","IDX2015","Q","2020-Q2",131.6225,
"SVK","SHPRICE","TOT","IDX2015","Q","2020-Q3",131.2447,
"SVK","SHPRICE","TOT","IDX2015","Q","2020-Q4",133.6927,
"SVK","SHPRICE","TOT","IDX2015","Q","2021-Q1",138.0053,
"SVK","SHPRICE","TOT","IDX2015","Q","2021-Q2",142.0673,
"SVK","SHPRICE","TOT","IDX2015","Q","2021-Q3",144.7877,
"SVK","SHPRICE","TOT","IDX2015","Q","2021-Q4",151.93,
"SVK","SHPRICE","TOT","IDX2015","Q","2022-Q1",153.4399,
"ESP","SHPRICE","TOT","IDX2015","Q","2016-Q4",83.42905,
"ESP","SHPRICE","TOT","IDX2015","Q","2017-Q1",90.29975,
"ESP","SHPRICE","TOT","IDX2015","Q","2017-Q2",99.77997,
"ESP","SHPRICE","TOT","IDX2015","Q","2017-Q3",97.2084,
"ESP","SHPRICE","TOT","IDX2015","Q","2017-Q4",95.32599,
"ESP","SHPRICE","TOT","IDX2015","Q","2018-Q1",93.60492,
"ESP","SHPRICE","TOT","IDX2015","Q","2018-Q2",92.44191,
"ESP","SHPRICE","TOT","IDX2015","Q","2018-Q3",89.81604,
"ESP","SHPRICE","TOT","IDX2015","Q","2018-Q4",83.32016,
"ESP","SHPRICE","TOT","IDX2015","Q","2019-Q1",84.89809,
"ESP","SHPRICE","TOT","IDX2015","Q","2019-Q2",86.7626,
"ESP","SHPRICE","TOT","IDX2015","Q","2019-Q3",83.65209,
"ESP","SHPRICE","TOT","IDX2015","Q","2019-Q4",86.33318,
"ESP","SHPRICE","TOT","IDX2015","Q","2020-Q1",81.06324,
"ESP","SHPRICE","TOT","IDX2015","Q","2020-Q2",64.12774,
"ESP","SHPRICE","TOT","IDX2015","Q","2020-Q3",64.81197,
"ESP","SHPRICE","TOT","IDX2015","Q","2020-Q4",69.02163,
"ESP","SHPRICE","TOT","IDX2015","Q","2021-Q1",76.36524,
"ESP","SHPRICE","TOT","IDX2015","Q","2021-Q2",82.23612,
"ESP","SHPRICE","TOT","IDX2015","Q","2021-Q3",80.49223,
"ESP","SHPRICE","TOT","IDX2015","Q","2021-Q4",80.06898,
"ESP","SHPRICE","TOT","IDX2015","Q","2022-Q1",78.52036,
"SWE","SHPRICE","TOT","IDX2015","Q","2016-Q4",100.788,
"SWE","SHPRICE","TOT","IDX2015","Q","2017-Q1",106.4942,
"SWE","SHPRICE","TOT","IDX2015","Q","2017-Q2",112.4306,
"SWE","SHPRICE","TOT","IDX2015","Q","2017-Q3",109.7748,
"SWE","SHPRICE","TOT","IDX2015","Q","2017-Q4",112.6768,
"SWE","SHPRICE","TOT","IDX2015","Q","2018-Q1",110.3012,
"SWE","SHPRICE","TOT","IDX2015","Q","2018-Q2",110.9919,
"SWE","SHPRICE","TOT","IDX2015","Q","2018-Q3",115.1342,
"SWE","SHPRICE","TOT","IDX2015","Q","2018-Q4",107.2601,
"SWE","SHPRICE","TOT","IDX2015","Q","2019-Q1",110.4229,
"SWE","SHPRICE","TOT","IDX2015","Q","2019-Q2",116.7752,
"SWE","SHPRICE","TOT","IDX2015","Q","2019-Q3",117.8279,
"SWE","SHPRICE","TOT","IDX2015","Q","2019-Q4",126.1832,
"SWE","SHPRICE","TOT","IDX2015","Q","2020-Q1",125.7626,
"SWE","SHPRICE","TOT","IDX2015","Q","2020-Q2",117.3062,
"SWE","SHPRICE","TOT","IDX2015","Q","2020-Q3",134.4859,
"SWE","SHPRICE","TOT","IDX2015","Q","2020-Q4",143.6004,
"SWE","SHPRICE","TOT","IDX2015","Q","2021-Q1",158.6333,
"SWE","SHPRICE","TOT","IDX2015","Q","2021-Q2",175.5235,
"SWE","SHPRICE","TOT","IDX2015","Q","2021-Q3",188.8449,
"SWE","SHPRICE","TOT","IDX2015","Q","2021-Q4",191.4235,
"SWE","SHPRICE","TOT","IDX2015","Q","2022-Q1",177.4406,
"CHE","SHPRICE","TOT","IDX2015","Q","2016-Q4",92.29002,
"CHE","SHPRICE","TOT","IDX2015","Q","2017-Q1",98.05903,
"CHE","SHPRICE","TOT","IDX2015","Q","2017-Q2",103.5376,
"CHE","SHPRICE","TOT","IDX2015","Q","2017-Q3",105.133,
"CHE","SHPRICE","TOT","IDX2015","Q","2017-Q4",108.9398,
"CHE","SHPRICE","TOT","IDX2015","Q","2018-Q1",106.8776,
"CHE","SHPRICE","TOT","IDX2015","Q","2018-Q2",103.606,
"CHE","SHPRICE","TOT","IDX2015","Q","2018-Q3",106.3735,
"CHE","SHPRICE","TOT","IDX2015","Q","2018-Q4",102.8248,
"CHE","SHPRICE","TOT","IDX2015","Q","2019-Q1",106.4387,
"CHE","SHPRICE","TOT","IDX2015","Q","2019-Q2",113.2822,
"CHE","SHPRICE","TOT","IDX2015","Q","2019-Q3",116.466,
"CHE","SHPRICE","TOT","IDX2015","Q","2019-Q4",120.6219,
"CHE","SHPRICE","TOT","IDX2015","Q","2020-Q1",119.6562,
"CHE","SHPRICE","TOT","IDX2015","Q","2020-Q2",114.0151,
"CHE","SHPRICE","TOT","IDX2015","Q","2020-Q3",119.736,
"CHE","SHPRICE","TOT","IDX2015","Q","2020-Q4",120.4764,
"CHE","SHPRICE","TOT","IDX2015","Q","2021-Q1",126.6081,
"CHE","SHPRICE","TOT","IDX2015","Q","2021-Q2",133.809,
"CHE","SHPRICE","TOT","IDX2015","Q","2021-Q3",142.5714,
"CHE","SHPRICE","TOT","IDX2015","Q","2021-Q4",144.1923,
"CHE","SHPRICE","TOT","IDX2015","Q","2022-Q1",140.5232,
"TUR","SHPRICE","TOT","IDX2015","Q","2016-Q4",95.06264,
"TUR","SHPRICE","TOT","IDX2015","Q","2017-Q1",106.99,
"TUR","SHPRICE","TOT","IDX2015","Q","2017-Q2",118.2542,
"TUR","SHPRICE","TOT","IDX2015","Q","2017-Q3",132.0842,
"TUR","SHPRICE","TOT","IDX2015","Q","2017-Q4",133.6538,
"TUR","SHPRICE","TOT","IDX2015","Q","2018-Q1",144.4668,
"TUR","SHPRICE","TOT","IDX2015","Q","2018-Q2",127.7579,
"TUR","SHPRICE","TOT","IDX2015","Q","2018-Q3",116.8891,
"TUR","SHPRICE","TOT","IDX2015","Q","2018-Q4",115.9363,
"TUR","SHPRICE","TOT","IDX2015","Q","2019-Q1",123.7977,
"TUR","SHPRICE","TOT","IDX2015","Q","2019-Q2",114.7923,
"TUR","SHPRICE","TOT","IDX2015","Q","2019-Q3",123.6923,
"TUR","SHPRICE","TOT","IDX2015","Q","2019-Q4",129.9411,
"TUR","SHPRICE","TOT","IDX2015","Q","2020-Q1",137.2323,
"TUR","SHPRICE","TOT","IDX2015","Q","2020-Q2",127.705,
"TUR","SHPRICE","TOT","IDX2015","Q","2020-Q3",139.2828,
"TUR","SHPRICE","TOT","IDX2015","Q","2020-Q4",157.8254,
"TUR","SHPRICE","TOT","IDX2015","Q","2021-Q1",187.8628,
"TUR","SHPRICE","TOT","IDX2015","Q","2021-Q2",175.5574,
"TUR","SHPRICE","TOT","IDX2015","Q","2021-Q3",174.9657,
"TUR","SHPRICE","TOT","IDX2015","Q","2021-Q4",210.1982,
"TUR","SHPRICE","TOT","IDX2015","Q","2022-Q1",252.517,
"GBR","SHPRICE","TOT","IDX2015","Q","2016-Q4",105.0592,
"GBR","SHPRICE","TOT","IDX2015","Q","2017-Q1",110.2294,
"GBR","SHPRICE","TOT","IDX2015","Q","2017-Q2",111.9699,
"GBR","SHPRICE","TOT","IDX2015","Q","2017-Q3",111.9031,
"GBR","SHPRICE","TOT","IDX2015","Q","2017-Q4",113.4315,
"GBR","SHPRICE","TOT","IDX2015","Q","2018-Q1",111.3999,
"GBR","SHPRICE","TOT","IDX2015","Q","2018-Q2",114.3363,
"GBR","SHPRICE","TOT","IDX2015","Q","2018-Q3",114.4406,
"GBR","SHPRICE","TOT","IDX2015","Q","2018-Q4",105.9359,
"GBR","SHPRICE","TOT","IDX2015","Q","2019-Q1",107.194,
"GBR","SHPRICE","TOT","IDX2015","Q","2019-Q2",111.582,
"GBR","SHPRICE","TOT","IDX2015","Q","2019-Q3",111.5413,
"GBR","SHPRICE","TOT","IDX2015","Q","2019-Q4",111.1686,
"GBR","SHPRICE","TOT","IDX2015","Q","2020-Q1",104.1866,
"GBR","SHPRICE","TOT","IDX2015","Q","2020-Q2",90.68461,
"GBR","SHPRICE","TOT","IDX2015","Q","2020-Q3",91.8346,
"GBR","SHPRICE","TOT","IDX2015","Q","2020-Q4",93.97028,
"GBR","SHPRICE","TOT","IDX2015","Q","2021-Q1",101.0107,
"GBR","SHPRICE","TOT","IDX2015","Q","2021-Q2",106.2707,
"GBR","SHPRICE","TOT","IDX2015","Q","2021-Q3",107.4164,
"GBR","SHPRICE","TOT","IDX2015","Q","2021-Q4",109.7638,
"GBR","SHPRICE","TOT","IDX2015","Q","2022-Q1",112.9461,
"USA","SHPRICE","TOT","IDX2015","Q","2016-Q4",100.9166,
"USA","SHPRICE","TOT","IDX2015","Q","2017-Q1",106.5986,
"USA","SHPRICE","TOT","IDX2015","Q","2017-Q2",108.5295,
"USA","SHPRICE","TOT","IDX2015","Q","2017-Q3",111.6664,
"USA","SHPRICE","TOT","IDX2015","Q","2017-Q4",116.8752,
"USA","SHPRICE","TOT","IDX2015","Q","2018-Q1",120.6047,
"USA","SHPRICE","TOT","IDX2015","Q","2018-Q2",118.1016,
"USA","SHPRICE","TOT","IDX2015","Q","2018-Q3",121.0241,
"USA","SHPRICE","TOT","IDX2015","Q","2018-Q4",113.901,
"USA","SHPRICE","TOT","IDX2015","Q","2019-Q1",115.5575,
"USA","SHPRICE","TOT","IDX2015","Q","2019-Q2",119.9513,
"USA","SHPRICE","TOT","IDX2015","Q","2019-Q3",121.1577,
"USA","SHPRICE","TOT","IDX2015","Q","2019-Q4",125.2528,
"USA","SHPRICE","TOT","IDX2015","Q","2020-Q1",120.0189,
"USA","SHPRICE","TOT","IDX2015","Q","2020-Q2",106.8753,
"USA","SHPRICE","TOT","IDX2015","Q","2020-Q3",118.4926,
"USA","SHPRICE","TOT","IDX2015","Q","2020-Q4",128.1044,
"USA","SHPRICE","TOT","IDX2015","Q","2021-Q1",142.0478,
"USA","SHPRICE","TOT","IDX2015","Q","2021-Q2",153.0035,
"USA","SHPRICE","TOT","IDX2015","Q","2021-Q3",155.5046,
"USA","SHPRICE","TOT","IDX2015","Q","2021-Q4",158.0451,
"USA","SHPRICE","TOT","IDX2015","Q","2022-Q1",155.4432,
"BRA","SHPRICE","TOT","IDX2015","Q","2016-Q4",122.6706,
"BRA","SHPRICE","TOT","IDX2015","Q","2017-Q1",130.6665,
"BRA","SHPRICE","TOT","IDX2015","Q","2017-Q2",128.229,
"BRA","SHPRICE","TOT","IDX2015","Q","2017-Q3",138.9969,
"BRA","SHPRICE","TOT","IDX2015","Q","2017-Q4",149.4795,
"BRA","SHPRICE","TOT","IDX2015","Q","2018-Q1",167.5573,
"BRA","SHPRICE","TOT","IDX2015","Q","2018-Q2",160.666,
"BRA","SHPRICE","TOT","IDX2015","Q","2018-Q3",155.1757,
"BRA","SHPRICE","TOT","IDX2015","Q","2018-Q4",173.1356,
"BRA","SHPRICE","TOT","IDX2015","Q","2019-Q1",192.3229,
"BRA","SHPRICE","TOT","IDX2015","Q","2019-Q2",193.2916,
"BRA","SHPRICE","TOT","IDX2015","Q","2019-Q3",206.0174,
"BRA","SHPRICE","TOT","IDX2015","Q","2019-Q4",217.8916,
"BRA","SHPRICE","TOT","IDX2015","Q","2020-Q1",208.6741,
"BRA","SHPRICE","TOT","IDX2015","Q","2020-Q2",169.764,
"BRA","SHPRICE","TOT","IDX2015","Q","2020-Q3",202.0701,
"BRA","SHPRICE","TOT","IDX2015","Q","2020-Q4",213.3703,
"BRA","SHPRICE","TOT","IDX2015","Q","2021-Q1",235.3498,
"BRA","SHPRICE","TOT","IDX2015","Q","2021-Q2",247.9916,
"BRA","SHPRICE","TOT","IDX2015","Q","2021-Q3",241.3142,
"BRA","SHPRICE","TOT","IDX2015","Q","2021-Q4",214.5683,
"BRA","SHPRICE","TOT","IDX2015","Q","2022-Q1",224.1178,
"CHL","SHPRICE","TOT","IDX2015","Q","2016-Q4",111.0977,
"CHL","SHPRICE","TOT","IDX2015","Q","2017-Q1",116.2793,
"CHL","SHPRICE","TOT","IDX2015","Q","2017-Q2",128.734,
"CHL","SHPRICE","TOT","IDX2015","Q","2017-Q3",135.0199,
"CHL","SHPRICE","TOT","IDX2015","Q","2017-Q4",142.4254,
"CHL","SHPRICE","TOT","IDX2015","Q","2018-Q1",150.7662,
"CHL","SHPRICE","TOT","IDX2015","Q","2018-Q2",148.8986,
"CHL","SHPRICE","TOT","IDX2015","Q","2018-Q3",142.5424,
"CHL","SHPRICE","TOT","IDX2015","Q","2018-Q4",138.791,
"CHL","SHPRICE","TOT","IDX2015","Q","2019-Q1",143.1594,
"CHL","SHPRICE","TOT","IDX2015","Q","2019-Q2",137.2723,
"CHL","SHPRICE","TOT","IDX2015","Q","2019-Q3",132.3779,
"CHL","SHPRICE","TOT","IDX2015","Q","2019-Q4",127.6098,
"CHL","SHPRICE","TOT","IDX2015","Q","2020-Q1",114.3891,
"CHL","SHPRICE","TOT","IDX2015","Q","2020-Q2",102.1775,
"CHL","SHPRICE","TOT","IDX2015","Q","2020-Q3",104.9266,
"CHL","SHPRICE","TOT","IDX2015","Q","2020-Q4",104.5688,
"CHL","SHPRICE","TOT","IDX2015","Q","2021-Q1",123.4045,
"CHL","SHPRICE","TOT","IDX2015","Q","2021-Q2",120.4807,
"CHL","SHPRICE","TOT","IDX2015","Q","2021-Q3",114.7064,
"CHL","SHPRICE","TOT","IDX2015","Q","2021-Q4",113.7585,
"CHL","SHPRICE","TOT","IDX2015","Q","2022-Q1",122.3464,
"CHN","SHPRICE","TOT","IDX2015","Q","2016-Q4",84.93707,
"CHN","SHPRICE","TOT","IDX2015","Q","2017-Q1",86.44211,
"CHN","SHPRICE","TOT","IDX2015","Q","2017-Q2",85.30248,
"CHN","SHPRICE","TOT","IDX2015","Q","2017-Q3",89.03954,
"CHN","SHPRICE","TOT","IDX2015","Q","2017-Q4",90.72834,
"CHN","SHPRICE","TOT","IDX2015","Q","2018-Q1",89.91819,
"CHN","SHPRICE","TOT","IDX2015","Q","2018-Q2",83.39836,
"CHN","SHPRICE","TOT","IDX2015","Q","2018-Q3",74.81845,
"CHN","SHPRICE","TOT","IDX2015","Q","2018-Q4",70.80096,
"CHN","SHPRICE","TOT","IDX2015","Q","2019-Q1",75.24242,
"CHN","SHPRICE","TOT","IDX2015","Q","2019-Q2",81.51421,
"CHN","SHPRICE","TOT","IDX2015","Q","2019-Q3",79.14551,
"CHN","SHPRICE","TOT","IDX2015","Q","2019-Q4",79.63313,
"CHN","SHPRICE","TOT","IDX2015","Q","2020-Q1",79.63737,
"CHN","SHPRICE","TOT","IDX2015","Q","2020-Q2",77.76,
"CHN","SHPRICE","TOT","IDX2015","Q","2020-Q3",89.75224,
"CHN","SHPRICE","TOT","IDX2015","Q","2020-Q4",90.40352,
"CHN","SHPRICE","TOT","IDX2015","Q","2021-Q1",95.61006,
"CHN","SHPRICE","TOT","IDX2015","Q","2021-Q2",94.97903,
"CHN","SHPRICE","TOT","IDX2015","Q","2021-Q3",95.9088,
"CHN","SHPRICE","TOT","IDX2015","Q","2021-Q4",96.84423,
"CHN","SHPRICE","TOT","IDX2015","Q","2022-Q1",92.50266,
"COL","SHPRICE","TOT","IDX2015","Q","2016-Q4",103.6672,
"COL","SHPRICE","TOT","IDX2015","Q","2017-Q1",104.9736,
